Date,DAOpen,CLOpen,CLHigh,CLLow,CLClose,CLAdjClose,CLVolume,DATmrwHigh
7/27/2022,31.32999992,95.59999847,98.58999634,94.30000305,97.26000214,97.26000214,321903,32.47999954
7/28/2022,30.95000076,98.16999817,99.83999634,96.04000092,96.41999817,96.41999817,318403,31.51000023
7/29/2022,31.29999924,97.30000305,101.8799973,96.41000366,98.62000275,98.62000275,349374,31.20999908
8/1/2022,31.28000069,98.45999908,98.65000153,92.41999817,93.88999939,93.88999939,365293,31.64999962
8/2/2022,31.59000015,93.75,96.47000122,92.58999634,94.41999817,94.41999817,328538,31.71999931
8/3/2022,31.78000069,93.83000183,96.56999969,90.37999725,90.66000366,90.66000366,395099,32.02999878
8/4/2022,31.72999954,90.94999695,91.90000153,87.55000305,88.54000092,88.54000092,334931,32.29999924
8/5/2022,32.20000076,88.05999756,90.76000214,87.01000214,89.01000214,89.01000214,350016,32.43000031
8/8/2022,33.20999908,88.45999908,90.88999939,87.22000122,90.76000214,90.76000214,340157,33.31999969
8/9/2022,32.90000153,90.69000244,92.65000153,89.05000305,90.5,90.5,347045,33.59999847
8/10/2022,33.29000092,90.51000214,92.43000031,87.66000366,91.93000031,91.93000031,383766,33.40000153
8/11/2022,33.5,91.55000305,95.05000305,91.23999786,94.33999634,94.33999634,341234,34.11000061
8/12/2022,34.18999863,94.08999634,94.80999756,91.16000366,92.08999634,92.08999634,264953,33.59999847
8/15/2022,34.5,91.94000244,92.09999847,86.81999969,89.41000366,89.41000366,275443,34.52999878
8/16/2022,34.38000107,87.93000031,90.65000153,85.73000336,86.52999878,86.52999878,305366,34.79000092
8/17/2022,34.59000015,87.09999847,89.16000366,85.87999725,88.11000061,88.11000061,230346,34.59999847
8/18/2022,35.08000183,87.38999939,91.45999908,87.31999969,90.5,90.5,80029,35.47999954
8/19/2022,34.77000046,90.38999939,92.08999634,88.37999725,90.76999664,90.76999664,58714,35.79000092
8/22/2022,34.52999878,89.65000153,91.26000214,86.59999847,90.23000336,90.23000336,352665,34.91999817
8/23/2022,33.88000107,90.55000305,94.22000122,90.41999817,93.73999786,93.73999786,285607,34.61000061
8/24/2022,32.5,93.77999878,95.40000153,92.79000092,94.88999939,94.88999939,320388,34.06000137
8/25/2022,32.38999939,95.34999847,95.76000214,92.29000092,92.51999664,92.51999664,279877,32.5
8/26/2022,32.88000107,93.05999756,94.01999664,91.08000183,93.05999756,93.05999756,288392,33.02000046
8/29/2022,33.58000183,92.95999908,97.37000275,92.29000092,97.01000214,97.01000214,283463,33.40999985
8/30/2022,33.95000076,96.90000153,97.66000366,90.54000092,91.63999939,91.63999939,386272,34.15999985
8/31/2022,32.20000076,92.30999756,92.73000336,88.26999664,89.55000305,89.55000305,344147,34.25999832
9/1/2022,32.25,88.83000183,89.62999725,85.98000336,86.61000061,86.61000061,305106,32.34999847
9/2/2022,31.96999931,86.55999756,89.66000366,86.34999847,86.87000275,86.87000275,277533,32.45000076
9/6/2022,30.64999962,86.83999634,90.38999939,86.18000031,86.87999725,86.87999725,420255,32.02000046
9/7/2022,31.44000053,86.93000031,87.76000214,81.5,81.94000244,81.94000244,380781,31.13999939
9/8/2022,31.34000015,81.91000366,84.25,81.19999695,83.54000092,83.54000092,342763,31.82999992
9/9/2022,31.29000092,82.80000305,87.19999695,82.70999908,86.79000092,86.79000092,305188,31.64999962
9/12/2022,31.71999931,86.25,89.09999847,85.16000366,87.77999878,87.77999878,275104,32.34000015
9/13/2022,32.43000031,88.08999634,89.30999756,85.05999756,87.30999756,87.30999756,347998,32.49000168
9/14/2022,33,87.94000244,90.19000244,86.18000031,88.48000336,88.48000336,335381,32.75999832
9/15/2022,32.02999878,88.91000366,89.15000153,84.52999878,85.09999847,85.09999847,235358,33.45000076
9/16/2022,31.59000015,85.16000366,86.58999634,84.26999664,85.11000061,85.11000061,87829,32.36999893
9/19/2022,32.47000122,85.20999908,86.22000122,82.09999847,85.73000336,85.73000336,59626,32.68999863
9/20/2022,32.72000122,85.61000061,86.44999695,83.51999664,84.44999695,84.44999695,279813,33.74000168
9/21/2022,31.94000053,84.25,86.68000031,82.48999786,82.94000244,82.94000244,339683,32.81999969
9/22/2022,32.86000061,83.06999969,86,82.40000153,83.48999786,83.48999786,303492,33.11000061
9/23/2022,32.40000153,83.54000092,83.91999817,78.04000092,78.73999786,78.73999786,334271,33.27000046
9/26/2022,31.12000084,79.23000336,80.30999756,76.25,76.70999908,76.70999908,280927,32.45999908
9/27/2022,29.38999939,76.47000122,79.51000214,76.41999817,78.5,78.5,283614,31.20000076
9/28/2022,28.94000053,78.08000183,82.33999634,76.55000305,82.15000153,82.15000153,324678,29.57999992
9/29/2022,28.61000061,81.90000153,82.94000244,80.33999634,81.23000336,81.23000336,286126,29.12999916
9/30/2022,28.5,81.73999786,82.55999756,79.13999939,79.48999786,79.48999786,253154,28.93000031
10/3/2022,28.87000084,81.01999664,84.55999756,80.87000275,83.62999725,83.62999725,287168,29.63999939
10/4/2022,28.12000084,83.22000122,86.98000336,83.22000122,86.51999664,86.51999664,302549,28.93000031
10/5/2022,27.97999954,86.37000275,88.41999817,85.41999817,87.76000214,87.76000214,329790,28.59000015
10/6/2022,29.25,88.08000183,89.06999969,87.04000092,88.44999695,88.44999695,235296,28.5
10/7/2022,30,88.93000031,93.30999756,88,92.63999939,92.63999939,429162,30.81999969
10/10/2022,30.29000092,93.48000336,93.63999939,90.54000092,91.12999725,91.12999725,289508,30.75
10/11/2022,30.20000076,91.13999939,91.34999847,87.91000366,89.34999847,89.34999847,333158,30.92000008
10/12/2022,29.40999985,88.66999817,90.06999969,86.27999878,87.26999664,87.26999664,332271,30.21999931
10/13/2022,30.59000015,87.08000183,89.66000366,85.55999756,89.11000061,89.11000061,298032,29.71999931
10/14/2022,28.52000046,89.26999664,89.73000336,85.19999695,85.61000061,85.61000061,237026,30.76000023
10/17/2022,29.32999992,85.58999634,87.12000275,84.61000061,85.45999908,85.45999908,172020,29.44000053
10/18/2022,31.59000015,85.69999695,86.51000214,82.08999634,82.81999969,82.81999969,97304,31.02000046
10/19/2022,31.97999954,83.69000244,86.19999695,82.58999634,85.55000305,85.55000305,71309,31.92000008
10/20/2022,31.95999908,85.94000244,88.16999817,85.22000122,85.98000336,85.98000336,338344,32.11999893
10/21/2022,32.58000183,85.06999969,85.90000153,83.15000153,85.05000305,85.05000305,272803,32.18999863
10/24/2022,32.40000153,85.23999786,85.91999817,82.62999725,84.58000183,84.58000183,250726,32.93999863
10/25/2022,32.06000137,84.87999725,86.02999878,83.05999756,85.31999969,85.31999969,240441,33.09999847
10/26/2022,32.84999847,85.06999969,88.41000366,84.13999939,87.91000366,87.91000366,287182,32.81000137
10/27/2022,33.08000183,88.26000214,89.79000092,87.33000183,89.08000183,89.08000183,292556,33.41999817
10/28/2022,33.70000076,88.66999817,88.76000214,87.08000183,87.90000153,87.90000153,263404,33.99000168
10/31/2022,34.40000153,88.38999939,88.65000153,85.30000305,86.52999878,86.52999878,285342,34.59999847
11/1/2022,34.06999969,86.43000031,89.44999695,85.91999817,88.37000275,88.37000275,274321,35.08000183
11/2/2022,34.66999817,88.62000275,90.36000061,87.72000122,90,90,280961,34.75
11/3/2022,34.33000183,89.34999847,89.66999817,87.59999847,88.16999817,88.16999817,239816,34.93000031
11/4/2022,33.20000076,87.90000153,92.87000275,87.81999969,92.61000061,92.61000061,354060,34.43000031
11/7/2022,31.54000092,91,93.73999786,90.40000153,91.79000092,91.79000092,322419,33.38000107
11/8/2022,32.70000076,91.87000275,92.16999817,88.51999664,88.91000366,88.91000366,344223,32.38999939
11/9/2022,33.36999893,88.56999969,89.23999786,85.5,85.83000183,85.83000183,388301,33.22000122
11/10/2022,33.41999817,85.84999847,87.34999847,84.69999695,86.47000122,86.47000122,340007,33.63999939
11/11/2022,33.27000046,86.26999664,90.09999847,86.18000031,88.95999908,88.95999908,301664,33.90000153
11/14/2022,34.52999878,89.01999664,89.83999634,85.15000153,85.87000275,85.87000275,315450,34.02999878
11/15/2022,35.68999863,85.25,88.68000031,84.05999756,86.91999817,86.91999817,331709,35.83000183
11/16/2022,34.75,86.88999939,87.51000214,84.19999695,85.58999634,85.58999634,225668,36
11/17/2022,35.27000046,85.22000122,85.44999695,81.40000153,81.63999939,81.63999939,138476,35.49000168
11/18/2022,34.41999817,82.08999634,82.63999939,77.23999786,80.08000183,80.08000183,96583,35.58000183
11/21/2022,33.43999863,80.30000305,80.30000305,75.08000183,79.73000336,79.73000336,475104,34.65000153
11/22/2022,35,80.22000122,82.36000061,79.84999847,80.94999695,80.94999695,269615,34.13000107
11/23/2022,34.29999924,81.08000183,81.94999695,76.83000183,77.94000244,77.94000244,379145,35.38000107
11/25/2022,34.36999893,77.51000214,79.90000153,76.22000122,76.27999878,76.27999878,266451,34.68999863
11/28/2022,34.36000061,75.93000031,77.83999634,73.59999847,77.23999786,77.23999786,405033,34.50999832
11/29/2022,34.5,76.54000092,79.65000153,76.29000092,78.19999695,78.19999695,381869,34.86000061
11/30/2022,34.70000076,79,81.37999725,78.40000153,80.55000305,80.55000305,287534,35.38999939
12/1/2022,34.02000046,80.40000153,83.33999634,79.93000031,81.22000122,81.22000122,321432,34.91999817
12/2/2022,34.50999832,81.47000122,82.22000122,79.65000153,79.98000336,79.98000336,280235,34.72999954
12/5/2022,35.45000076,79.98999786,82.72000122,76.76999664,76.93000031,76.93000031,346657,35.38000107
12/6/2022,35,77.34999847,77.87999725,73.41000366,74.25,74.25,380598,35.74000168
12/7/2022,35.72999954,74.55000305,75.37999725,71.75,72.01000214,72.01000214,392236,35.72000122
12/8/2022,35.90000153,72.37999725,75.44000244,71.12000275,71.45999908,71.45999908,474459,36.88000107
12/9/2022,35.63999939,71.84999847,72.91999817,70.08000183,71.01999664,71.01999664,356722,36.24000168
12/12/2022,34.56999969,71.79000092,73.98999786,70.25,73.16999817,73.16999817,323553,35.65000153
12/13/2022,33.31000137,73.29000092,76.37000275,73.20999908,75.38999939,75.38999939,352858,34.74000168
12/14/2022,33.68999863,75.26999664,77.75,74.90000153,77.27999878,77.27999878,292488,33.81999969
12/15/2022,35.52000046,77.37000275,77.76999664,75.33000183,76.11000061,76.11000061,224663,34.79000092
12/16/2022,34.65000153,76.37000275,76.56999969,73.33000183,74.29000092,74.29000092,99205,35.72000122
12/19/2022,33.65000153,74.5,76.41000366,73.80999756,75.19000244,75.19000244,69348,34.77999878
12/20/2022,33.25,75.69999695,76.75,74.30999756,76.08999634,76.08999634,254792,34.06000137
12/21/2022,33.31000137,75.98999786,78.61000061,75.80000305,78.29000092,78.29000092,234624,33.74000168
12/22/2022,32.86000061,78.43000031,79.90000153,77.02999878,77.48999786,77.48999786,219142,33.68999863
12/23/2022,33.24000168,78.18000031,80.33000183,77.98000336,79.55999756,79.55999756,237711,33.27999878
12/27/2022,33.59999847,79.90000153,81.18000031,79.16000366,79.52999878,79.52999878,199601,33.99000168
12/28/2022,32.83000183,79.88999939,79.91999817,77.30000305,78.95999908,78.95999908,207717,33.63000107
12/29/2022,32.86000061,78.81999969,78.81999969,76.79000092,78.40000153,78.40000153,199858,33.16999817
12/30/2022,32.84000015,78.73000336,80.66999817,77.70999908,80.26000214,80.26000214,205909,33.33000183
1/3/2023,31.95000076,80.56999969,81.5,76.59999847,76.93000031,76.93000031,338520,33.02000046
1/4/2023,32.43999863,77.25,77.41999817,72.73000336,72.83999634,72.83999634,352434,32.75999832
1/5/2023,33.25,73.25,74.91999817,72.45999908,73.66999817,73.66999817,300731,33.04999924
1/6/2023,32.95000076,73.97000122,75.47000122,73.23999786,73.76999664,73.76999664,258128,33.54999924
1/9/2023,34.68999863,73.47000122,76.73999786,73.47000122,74.62999725,74.62999725,329290,34.47000122
1/10/2023,35.18999863,74.86000061,75.91999817,73.83999634,75.12000275,75.12000275,307430,35.56999969
1/11/2023,36.54000092,74.77999878,77.83999634,74.30999756,77.41000366,77.41000366,350891,36.06999969
1/12/2023,36.66999817,77.69999695,79.16000366,77.09999847,78.38999939,78.38999939,307705,37.41999817
1/13/2023,37.91999817,78.31999969,80.11000061,77.97000122,79.86000061,79.86000061,283539,38.16999817
1/17/2023,38.84000015,80.09999847,81.23000336,78.52999878,80.18000031,80.18000031,312275,38.70000076
1/18/2023,36.54999924,80.97000122,82.37999725,78.94000244,79.48000336,79.48000336,92549,39.61999893
1/19/2023,38.20000076,79.13999939,81.18000031,78.12999725,80.33000183,80.33000183,58863,38.29000092
1/20/2023,39.06999969,80.59999847,81.63999939,79.69000244,81.30999756,81.30999756,300145,38.36000061
1/23/2023,37.84999847,81.79000092,82.63999939,81.05000305,81.62000275,81.62000275,297076,39.31999969
1/24/2023,38.52000046,81.62000275,82.22000122,79.66000366,80.12999725,80.12999725,288207,38.43999863
1/25/2023,39.20000076,80.26000214,81.23000336,79.44999695,80.15000153,80.15000153,297234,39.20000076
1/26/2023,39.25,80.48000336,82.13999939,79.91999817,81.01000214,81.01000214,291060,39.31000137
1/27/2023,38.72999954,81.22000122,82.48000336,79.04000092,79.68000031,79.68000031,367588,39.45999908
1/30/2023,39.41999817,80.04000092,80.48999786,77.66000366,77.90000153,77.90000153,327426,39.5
1/31/2023,39,77.91000366,79.25,76.55000305,78.87000275,78.87000275,312734,39.50999832
2/1/2023,38.43000031,79.05999756,79.73000336,76.05000305,76.41000366,76.41000366,360859,39.22000122
2/2/2023,38.81000137,76.79000092,77.23999786,74.97000122,75.87999725,75.87999725,339755,39.38999939
2/3/2023,38.84000015,75.91999817,78,73.09999847,73.38999939,73.38999939,413414,39.11000061
2/6/2023,40.20999908,73.23000336,74.51000214,72.25,74.11000061,74.11000061,380028,40.08000183
2/7/2023,39.29999924,74.56999969,77.59999847,74.34999847,77.13999939,77.13999939,408279,40.34000015
2/8/2023,39.27000046,77.48999786,78.56999969,77.08000183,78.47000122,78.47000122,353468,40.00999832
2/9/2023,39.5,78.44999695,78.83999634,76.51999664,78.05999756,78.05999756,324156,39.84000015
2/10/2023,40,77.68000031,80.33000183,77.47000122,79.72000122,79.72000122,356062,39.77000046
2/13/2023,39.72000122,79.94000244,80.62000275,78.44999695,80.13999939,80.13999939,301299,40.31000137
2/14/2023,38.5,79.05999756,79.61000061,77.45999908,79.05999756,79.05999756,299938,39.97000122
2/15/2023,38.15000153,78.83000183,79.15000153,77.25,78.58999634,78.58999634,264486,38.54000092
2/16/2023,38.52999878,78.54000092,79.54000092,77.91999817,78.48999786,78.48999786,117600,38.74000168
2/17/2023,38.66999817,78.06999969,78.25,75.05999756,76.33999634,76.33999634,93267,39.25
2/21/2023,38.61999893,76.52999878,77.51000214,75.69000244,76.16000366,76.16000366,402351,39.25999832
2/22/2023,38.16999817,76.11000061,76.55000305,73.80000305,73.94999695,73.94999695,332018,38.79000092
2/23/2023,37.90000153,73.91999817,75.98999786,73.83000183,75.38999939,75.38999939,333838,38.43000031
2/24/2023,37,75.59999847,76.62999725,74.08999634,76.31999969,76.31999969,329254,38.09000015
2/27/2023,37.63000107,76.41999817,76.81999969,74.98999786,75.68000031,75.68000031,266091,37.45999908
2/28/2023,36.79999924,75.76000214,77.83000183,75.55000305,77.05000305,77.05000305,300093,38.13999939
3/1/2023,37.81000137,76.84999847,77.84999847,76.12000275,77.69000244,77.69000244,342121,37.40000153
3/2/2023,37.63999939,77.73999786,78.58999634,77.23000336,78.16000366,78.16000366,260331,38.20999908
3/3/2023,38.34000015,77.88999939,79.90000153,75.83000183,79.68000031,79.68000031,374201,38.72999954
3/6/2023,38.11000061,79.91999817,80.62999725,78.31999969,80.45999908,80.45999908,292351,38.66999817
3/7/2023,38.99000168,80.5,80.94000244,77.05999756,77.58000183,77.58000183,398241,38.54999924
3/8/2023,38.99000168,77.31999969,77.73000336,76.11000061,76.66000366,76.66000366,335930,39.24000168
3/9/2023,38.90999985,76.5,78.05999756,75.43000031,75.72000122,75.72000122,349960,39.27000046
3/10/2023,39.20999908,75.65000153,77.11000061,74.76999664,76.68000031,76.68000031,371834,39.77000046
3/13/2023,39.74000168,76.59999847,77.47000122,72.30000305,74.80000305,74.80000305,457423,39.74000168
3/14/2023,38.91999817,74.69999695,74.90000153,70.77999878,71.33000183,71.33000183,432858,40.29999924
3/15/2023,36.40999985,71.55999756,72.55999756,65.65000153,67.61000061,67.61000061,555164,38.91999817
3/16/2023,36.38000107,68.22000122,69.37999725,65.70999908,68.34999847,68.34999847,327120,36.56000137
3/17/2023,34.36999893,68.26000214,69.63999939,65.16999817,66.73999786,66.73999786,152255,36.49000168
3/20/2023,33.11999893,66.62000275,67.69999695,64.12000275,67.63999939,67.63999939,76873,34.5
3/21/2023,33.25999832,67.62000275,69.59999847,66.76999664,69.33000183,69.33000183,409495,33.88999939
3/22/2023,33.08000183,69.48000336,71.30999756,68.88999939,70.90000153,70.90000153,337639,33.34999847
3/23/2023,33.72000122,69.94999695,71.66999817,69.13999939,69.95999908,69.95999908,335241,33.52000046
3/24/2023,33.88999939,69.51000214,70.37999725,66.81999969,69.26000214,69.26000214,380852,34.13999939
3/27/2023,33,69.41999817,73.09999847,69.12999725,72.80999756,72.80999756,353598,34.02000046
3/28/2023,31.73999977,72.86000061,73.93000031,72.19000244,73.19999695,73.19999695,328472,33.34999847
3/29/2023,32.18000031,73.61000061,74.37000275,72.76000214,72.97000122,72.97000122,312669,31.86000061
3/30/2023,32,72.98000336,74.62999725,72.61000061,74.37000275,74.37000275,269743,32.29999924
3/31/2023,32.83000183,74.37000275,75.72000122,73.76999664,75.66999817,75.66999817,304361,32.52999878
4/3/2023,33.70999908,80.09999847,81.69000244,79,80.41999817,80.41999817,547126,33.41999817
4/4/2023,34.5,80.44000244,81.80999756,79.61000061,80.70999908,80.70999908,343570,34.29000092
4/5/2023,34.47999954,81.01000214,81.23999786,79.72000122,80.61000061,80.61000061,254974,34.93999863
4/6/2023,34.56999969,80.37000275,80.95999908,79.65000153,80.69999695,80.69999695,0,34.84999847
4/10/2023,33.56000137,80.5,81.22000122,79.61000061,79.73999786,79.73999786,264906,34.70000076
4/11/2023,33.58000183,79.87999725,81.58999634,79.37000275,81.52999878,81.52999878,309683,33.63000107
4/12/2023,33.68999863,81.44000244,83.52999878,81.27999878,83.26000214,83.26000214,356133,33.81999969
4/13/2023,33.97000122,83.22000122,83.44000244,82.11000061,82.16000366,82.16000366,261230,34.15999985
4/14/2023,34.31999969,82.40000153,83.12000275,81.76000214,82.51999664,82.51999664,275129,34.77999878
4/17/2023,34.04999924,82.48000336,82.70999908,80.47000122,80.83000183,80.83000183,217048,34.47000122
4/18/2023,33.70999908,81,81.48000336,79.87000275,80.86000061,80.86000061,96290,34.11000061
4/19/2023,33.81000137,80.91999817,81.18000031,78.45999908,79.16000366,79.16000366,78310,34
4/20/2023,34.93999863,78.87000275,78.88999939,76.97000122,77.29000092,77.29000092,361413,34.61000061
4/21/2023,35.15000153,77.12999725,78.38999939,76.72000122,77.87000275,77.87000275,291114,35.47000122
4/24/2023,35.59000015,77.97000122,79.18000031,76.72000122,78.76000214,78.76000214,306720,36.18999863
4/25/2023,34.68000031,78.73999786,79.06999969,76.5,77.06999969,77.06999969,361646,35.65000153
4/26/2023,34.41999817,77.08000183,77.93000031,74.05000305,74.30000305,74.30000305,497778,34.68999863
4/27/2023,33.90000153,74.37999725,75.27999878,74.02999878,74.76000214,74.76000214,345880,34.47000122
4/28/2023,33.18000031,74.91000366,76.91999817,73.93000031,76.77999878,76.77999878,328399,33.99000168
5/1/2023,33.04999924,76.66000366,76.69000244,74.52999878,75.66000366,75.66000366,215017,33.47000122
5/2/2023,33.45000076,75.76000214,76.11000061,71.41999817,71.66000366,71.66000366,417820,33.45000076
5/3/2023,34.43000031,71.55999756,71.79000092,67.94999695,68.59999847,68.59999847,490523,34.38999939
5/4/2023,34.5,68.16000366,69.83999634,63.63999939,68.55999756,68.55999756,412495,35.15999985
5/5/2023,34.52999878,68.69999695,71.80999756,68.48000336,71.33999634,71.33999634,330585,34.66999817
5/8/2023,33.95000076,71.34999847,73.69000244,71.04000092,73.16000366,73.16000366,290076,34.81000137
5/9/2023,33.43999863,72.83999634,73.77999878,71.33999634,73.70999908,73.70999908,317493,33.97999954
5/10/2023,34.24000168,73.58000183,73.88999939,71.80000305,72.55999756,72.55999756,351506,34.18999863
5/11/2023,33.93999863,72.76999664,73.5,70.62999725,70.87000275,70.87000275,365892,34.43000031
5/12/2023,34.65000153,71.41999817,71.77999878,69.93000031,70.04000092,70.04000092,275435,34.41999817
5/15/2023,33.54999924,70.04000092,71.69000244,69.41000366,71.11000061,71.11000061,259013,34.72999954
5/16/2023,33.38000107,71.31999969,71.79000092,70.44999695,70.86000061,70.86000061,232328,33.63999939
5/17/2023,33.34999847,70.59999847,73.26000214,70.04000092,72.83000183,72.83000183,273708,33.54999924
5/18/2023,33.65000153,72.75,72.87000275,71.41999817,71.86000061,71.86000061,80864,33.72999954
5/19/2023,34.29999924,71.94000244,73.40000153,71.02999878,71.55000305,71.55000305,69949,34.24000168
5/22/2023,35.88999939,71.69999695,72.36000061,70.55000305,71.98999786,71.98999786,263977,36.18000031
5/23/2023,35.93000031,72.09999847,73.79000092,71.70999908,72.91000366,72.91000366,317586,36.11999893
5/24/2023,36.06999969,73.76999664,74.73000336,73.12999725,74.33999634,74.33999634,386611,36
5/25/2023,35.74000168,74.20999908,74.37000275,70.98000336,71.83000183,71.83000183,422637,36.34000015
5/26/2023,35.56000137,71.88999939,73.05000305,71.48999786,72.66999817,72.66999817,261498,36.63999939
5/30/2023,35.09999847,73.23000336,73.55000305,69.01999664,69.45999908,69.45999908,440862,35.74000168
5/31/2023,35.75,69.62000275,69.69000244,67.02999878,68.08999634,68.08999634,444787,35.81999969
6/1/2023,36.29000092,67.59999847,71.06999969,67.51000214,70.09999847,70.09999847,395393,36.25
6/2/2023,36.86999893,70.20999908,72.16999817,70,71.73999786,71.73999786,322596,36.93000031
6/5/2023,36.41999817,75.02999878,75.05999756,71.73000336,72.15000153,72.15000153,383943,36.91999817
6/6/2023,36.90999985,71.98999786,72.33000183,70.12999725,71.73999786,71.73999786,314962,36.81000137
6/7/2023,37.08000183,71.55999756,73.19000244,71.01000214,72.52999878,72.52999878,299127,37.63999939
6/8/2023,36.65000153,72.47000122,73.27999878,69.02999878,71.29000092,71.29000092,485396,37.22000122
6/9/2023,37.84000015,70.94000244,71.76999664,70.09999847,70.16999817,70.16999817,300724,37.66999817
6/12/2023,38.24000168,70.26999664,70.33000183,66.80000305,67.12000275,67.12000275,404769,38.25999832
6/13/2023,39.11999893,67.30999756,69.83000183,67.15000153,69.41999817,69.41999817,366354,39.20999908
6/14/2023,39.58000183,69.34999847,70.48999786,68.06999969,68.26999664,68.26999664,304449,39.90000153
6/15/2023,40.38999939,68.69999695,70.95999908,67.97000122,70.62000275,70.62000275,115613,40.22000122
6/16/2023,41.70999908,70.55000305,71.88999939,69.94999695,71.77999878,71.77999878,99185,41.65000153
6/20/2023,41.74000168,71.44999695,72.08999634,69.65000153,70.5,70.5,430492,42.22999954
6/21/2023,42.86000061,70.90000153,72.72000122,70.80000305,72.52999878,72.52999878,264656,43.02000046
6/22/2023,42.41999817,72.43000031,72.65000153,68.93000031,69.51000214,69.51000214,421348,43.15999985
6/23/2023,42.49000168,69.52999878,69.65000153,67.34999847,69.16000366,69.16000366,322475,42.63999939
6/26/2023,42.61000061,69.83999634,70.11000061,68.70999908,69.37000275,69.37000275,280116,43.04000092
6/27/2023,42.25,69.48999786,70.15000153,67.5,67.69999695,67.69999695,384752,43.09999847
6/28/2023,42.84999847,68.01000214,69.73000336,67.05000305,69.55999756,69.55999756,368295,43
6/29/2023,43.68000031,69.25,70.59999847,68.93000031,69.86000061,69.86000061,292865,43.58000183
6/30/2023,46.27000046,69.81999969,71.04000092,69.52999878,70.63999939,70.63999939,299873,46.27000046
7/3/2023,46.75,70.44999695,71.76999664,69.69000244,69.79000092,69.79000092,303479,46.90999985
7/5/2023,46.65000153,70.15000153,72.16999817,69.90000153,71.79000092,71.79000092,456809,47.40999985
7/6/2023,47.43999863,71.80000305,72.33999634,70.22000122,71.80000305,71.80000305,395381,47.72999954
7/7/2023,47.72000122,71.88999939,73.91999817,71.19000244,73.86000061,73.86000061,362632,48.16999817
7/10/2023,47.99000168,73.86000061,74.15000153,72.66999817,72.98999786,72.98999786,301014,48.81999969
7/11/2023,47.49000168,73.19000244,74.95999908,72.98000336,74.83000183,74.83000183,326883,48.45000076
7/12/2023,47.83000183,74.83000183,76.15000153,74.66999817,75.75,75.75,352887,48.38999939
7/13/2023,48.58000183,75.84999847,77.33000183,75.31999969,76.88999939,76.88999939,379728,48.61000061
7/14/2023,48.70000076,77.16000366,77.30000305,75.11000061,75.41999817,75.41999817,299576,48.79000092
7/17/2023,49.75,75.01999664,76.08999634,73.83999634,74.15000153,74.15000153,244785,49.04000092
7/18/2023,47.77999878,74.18000031,75.95999908,73.87999725,75.75,75.75,125092,49.81000137
7/19/2023,46.49000168,75.83999634,76.97000122,75.06999969,75.34999847,75.34999847,92920,47.81999969
7/20/2023,46.81000137,75.34999847,76.15000153,74.72000122,75.62999725,75.62999725,340962,47.18999863
7/21/2023,48.11000061,75.69999695,77.29000092,75.69000244,77.06999969,77.06999969,308106,48.38999939
7/24/2023,48.13000107,77.01000214,79.27999878,76.44000244,78.73999786,78.73999786,368285,48.61999893
7/25/2023,48.90000153,78.84999847,79.90000153,78.29000092,79.62999725,79.62999725,349600,48.79999924
7/26/2023,48.11000061,79.33999634,79.76999664,78.55000305,78.77999878,78.77999878,322031,49.09999847
7/27/2023,46.65999985,78.90000153,80.59999847,78.87000275,80.08999634,80.08999634,374358,48.25
7/28/2023,46.43999863,79.83999634,80.70999908,79.06999969,80.58000183,80.58000183,299547,46.79000092
7/31/2023,46.02999878,80.65000153,82,80.12999725,81.80000305,81.80000305,297270,46.77999878
8/1/2023,46.06000137,81.73000336,82.22000122,80.58999634,81.37000275,81.37000275,307859,46.15999985
8/2/2023,45.81000137,82.05000305,82.43000031,79.05000305,79.48999786,79.48999786,414825,46.15000153
8/3/2023,45.74000168,79.76999664,81.86000061,78.69000244,81.55000305,81.55000305,402641,46.33000183
8/4/2023,44.90999985,81.73000336,83.23999786,81.51000214,82.81999969,82.81999969,320873,45.75
8/7/2023,44.31999969,82.81999969,83.30000305,81.51999664,81.94000244,81.94000244,293036,45.08000183
8/8/2023,44.47000122,82.52999878,83.08000183,79.90000153,82.91999817,82.91999817,424545,44.63999939
8/9/2023,44.68999863,82.87999725,84.65000153,82.66999817,84.40000153,84.40000153,478140,44.81000137
8/10/2023,44.61999893,84.25,84.88999939,82.58000183,82.81999969,82.81999969,362188,45.41999817
8/11/2023,45.74000168,82.83000183,83.80999756,82.23000336,83.19000244,83.19000244,331254,45.93999863
8/14/2023,45.43000031,83.08999634,83.19999695,81.76000214,82.51000214,82.51000214,277352,46.09000015
8/15/2023,44.59999847,82.51999664,82.91000366,80.40000153,80.98999786,80.98999786,303207,45.70999908
8/16/2023,44,81.23000336,81.43000031,79.05000305,79.37999725,79.37999725,325403,44.68999863
8/17/2023,43.88000107,79.25,81.08000183,78.94999695,80.38999939,80.38999939,235581,44.34000015
8/18/2023,43.04000092,80.04000092,81.61000061,79.58999634,81.25,81.25,128090,44.06000137
8/21/2023,42.66999817,81.43000031,82.47000122,80.61000061,80.72000122,80.72000122,115874,43.75
8/22/2023,41.34000015,80.80000305,80.98999786,80.09999847,80.34999847,80.34999847,287489,42.75
8/23/2023,41.68999863,79.63999939,79.91000366,77.62000275,78.88999939,78.88999939,378146,41.63000107
8/24/2023,42.02000046,78.56999969,79.27999878,77.58999634,79.05000305,79.05000305,349230,41.86000061
8/25/2023,41.61000061,78.87999725,80.44999695,78.13999939,79.83000183,79.83000183,411409,42.15999985
